requestday,pagetype,date,bucket,count
1406419200,Page2,1406475300,5950.0,3
1406419200,Page2,1406475300,5975.0,2
1406419200,Page2,1406475300,6000.0,1
1406419200,Page2,1406475300,6050.0,3
1406419200,Page2,1406475300,6075.0,1
1406419200,Page2,1406475300,6100.0,2
1406419200,Page2,1406475300,6125.0,3
1406419200,Page2,1406475300,6150.0,2
1406419200,Page2,1406475300,6175.0,1
1406419200,Page2,1406475300,6200.0,3
1406419200,Page2,1406475300,6225.0,4
1406419200,Page2,1406475300,6250.0,3
1406419200,Page2,1406475300,6275.0,2
1406419200,Page2,1406475300,6300.0,3
1406419200,Page2,1406475300,6325.0,2
1406419200,Page2,1406475300,6375.0,1
1406419200,Page2,1406475300,6400.0,2
1406419200,Page2,1406475300,6425.0,2
1406419200,Page2,1406475300,6450.0,3
1406419200,Page2,1406475300,6475.0,4
1406419200,Page2,1406475300,6500.0,2
1406419200,Page2,1406475300,6525.0,4
1406419200,Page2,1406475300,6550.0,1
1406419200,Page2,1406475300,6600.0,2
1406419200,Page2,1406475300,6625.0,5
1406419200,Page2,1406475300,6675.0,2
1406419200,Page2,1406475300,6700.0,2
1406419200,Page2,1406475300,6725.0,3
1406419200,Page2,1406475300,6750.0,2
1406419200,Page2,1406475300,6775.0,2
1406419200,Page2,1406475300,6800.0,2
1406419200,Page2,1406475300,6850.0,2
1406419200,Page2,1406475300,6875.0,1
1406419200,Page2,1406475300,6900.0,1
1406419200,Page2,1406475300,6925.0,2
1406419200,Page2,1406475300,6950.0,3
1406419200,Page2,1406475300,6975.0,3
1406419200,Page2,1406475300,7000.0,1
1406419200,Page2,1406475300,7025.0,5
1406419200,Page2,1406475300,7075.0,2
1406419200,Page2,1406475300,7100.0,1
1406419200,Page2,1406475300,7125.0,1
1406419200,Page2,1406475300,7150.0,3
1406419200,Page2,1406475300,7200.0,3
1406419200,Page2,1406475300,7225.0,1
1406419200,Page2,1406475300,7250.0,3
1406419200,Page2,1406475300,7300.0,1
1406419200,Page2,1406475300,7325.0,1
1406419200,Page2,1406475300,7400.0,3
1406419200,Page2,1406475300,7425.0,3
1406419200,Page2,1406475300,7450.0,1
1406419200,Page2,1406475300,7475.0,2
1406419200,Page2,1406475300,7500.0,1
1406419200,Page2,1406475300,7525.0,2
1406419200,Page2,1406475300,7550.0,2
1406419200,Page2,1406475300,7575.0,2
1406419200,Page2,1406475300,7625.0,3
1406419200,Page2,1406475300,7675.0,3
1406419200,Page2,1406475300,7725.0,1
1406419200,Page2,1406475300,7775.0,1
1406419200,Page2,1406475300,7825.0,1
1406419200,Page2,1406475300,7850.0,2
1406419200,Page2,1406475300,7875.0,2
1406419200,Page2,1406475300,7900.0,3
1406419200,Page2,1406475300,7975.0,1
1406419200,Page2,1406475300,8025.0,2
1406419200,Page2,1406475300,8050.0,3
1406419200,Page2,1406475300,8075.0,1
1406419200,Page2,1406475300,8100.0,1
1406419200,Page2,1406475300,8175.0,1
1406419200,Page2,1406475300,8200.0,3
1406419200,Page2,1406475300,8225.0,4
1406419200,Page2,1406475300,8250.0,1
1406419200,Page2,1406475300,8300.0,2
1406419200,Page2,1406475300,8325.0,2
1406419200,Page2,1406475300,8350.0,2
1406419200,Page2,1406475300,8400.0,1
1406419200,Page2,1406475300,8450.0,3
1406419200,Page2,1406475300,8575.0,2
1406419200,Page2,1406475300,8600.0,3
1406419200,Page2,1406475300,8675.0,1
1406419200,Page2,1406475300,8725.0,2
1406419200,Page2,1406475300,8750.0,1
1406419200,Page2,1406475300,8900.0,1
1406419200,Page2,1406475300,8925.0,1
1406419200,Page2,1406475300,8950.0,1
1406419200,Page2,1406475300,8975.0,1
1406419200,Page2,1406475300,9000.0,1
1406419200,Page2,1406475300,9050.0,1
1406419200,Page2,1406475300,9125.0,3
1406419200,Page2,1406475300,9150.0,2
1406419200,Page2,1406475300,9200.0,2
1406419200,Page2,1406475300,9225.0,1
1406419200,Page2,1406475300,9275.0,1
1406419200,Page2,1406475300,9325.0,1
1406419200,Page2,1406475300,9350.0,3
1406419200,Page2,1406475300,9375.0,2
1406419200,Page2,1406475300,9425.0,1
1406419200,Page2,1406475300,9450.0,2
1406419200,Page2,1406475300,9500.0,1
1406419200,Page2,1406475300,9550.0,2
1406419200,Page2,1406475300,9600.0,1
1406419200,Page2,1406475300,9650.0,1
1406419200,Page2,1406475300,9700.0,1
1406419200,Page2,1406475300,9800.0,1
1406419200,Page2,1406475300,9825.0,2
1406419200,Page2,1406475300,9850.0,1
1406419200,Page2,1406475300,9875.0,1
1406419200,Page2,1406475300,9975.0,1
1406419200,Page2,1406475300,10000.0,86
1406419200,Page2,1406475600,225.0,3
1406419200,Page2,1406475600,275.0,3
1406419200,Page2,1406475600,300.0,3
1406419200,Page2,1406475600,325.0,2
1406419200,Page2,1406475600,350.0,9
1406419200,Page2,1406475600,375.0,4
1406419200,Page2,1406475600,400.0,4
1406419200,Page2,1406475600,425.0,3
1406419200,Page2,1406475600,450.0,6
1406419200,Page2,1406475600,475.0,5
1406419200,Page2,1406475600,500.0,4
1406419200,Page2,1406475600,525.0,8
1406419200,Page2,1406475600,550.0,9
1406419200,Page2,1406475600,575.0,8
1406419200,Page2,1406475600,600.0,6
1406419200,Page2,1406475600,625.0,14
1406419200,Page2,1406475600,650.0,6
1406419200,Page2,1406475600,675.0,15
1406419200,Page2,1406475600,700.0,10
1406419200,Page2,1406475600,725.0,11
1406419200,Page2,1406475600,750.0,18
1406419200,Page2,1406475600,775.0,18
1406419200,Page2,1406475600,800.0,25
1406419200,Page2,1406475600,825.0,20
1406419200,Page2,1406475600,850.0,23
1406419200,Page2,1406475600,875.0,27
1406419200,Page2,1406475600,900.0,23
1406419200,Page2,1406475600,925.0,32
1406419200,Page2,1406475600,950.0,26
1406419200,Page2,1406475600,975.0,32
1406419200,Page2,1406475600,1000.0,31
1406419200,Page2,1406475600,1025.0,30
1406419200,Page2,1406475600,1050.0,20
1406419200,Page2,1406475600,1075.0,28
1406419200,Page2,1406475600,1100.0,27
1406419200,Page2,1406475600,1125.0,31
1406419200,Page2,1406475600,1150.0,32
1406419200,Page2,1406475600,1175.0,28
1406419200,Page2,1406475600,1200.0,22
1406419200,Page2,1406475600,1225.0,26
1406419200,Page2,1406475600,1250.0,28
1406419200,Page2,1406475600,1275.0,26
1406419200,Page2,1406475600,1300.0,34
1406419200,Page2,1406475600,1325.0,27
1406419200,Page2,1406475600,1350.0,24
1406419200,Page2,1406475600,1375.0,24
1406419200,Page2,1406475600,1400.0,19
1406419200,Page2,1406475600,1425.0,26
1406419200,Page2,1406475600,1450.0,33
1406419200,Page2,1406475600,1475.0,24
1406419200,Page2,1406475600,1500.0,27
1406419200,Page2,1406475600,1525.0,29
1406419200,Page2,1406475600,1550.0,26
1406419200,Page2,1406475600,1575.0,18
1406419200,Page2,1406475600,1600.0,29
1406419200,Page2,1406475600,1625.0,21
1406419200,Page2,1406475600,1650.0,29
1406419200,Page2,1406475600,1675.0,19
1406419200,Page2,1406475600,1700.0,18
1406419200,Page2,1406475600,1725.0,17
1406419200,Page2,1406475600,1750.0,18
1406419200,Page2,1406475600,1775.0,17
1406419200,Page2,1406475600,1800.0,26
1406419200,Page2,1406475600,1825.0,17
1406419200,Page2,1406475600,1850.0,24
1406419200,Page2,1406475600,1875.0,23
1406419200,Page2,1406475600,1900.0,20
1406419200,Page2,1406475600,1925.0,17
1406419200,Page2,1406475600,1950.0,30
1406419200,Page2,1406475600,1975.0,16
1406419200,Page2,1406475600,2000.0,17
1406419200,Page2,1406475600,2025.0,26
1406419200,Page2,1406475600,2050.0,27
1406419200,Page2,1406475600,2075.0,23
1406419200,Page2,1406475600,2100.0,15
1406419200,Page2,1406475600,2125.0,16
1406419200,Page2,1406475600,2150.0,21
1406419200,Page2,1406475600,2175.0,14
1406419200,Page2,1406475600,2200.0,16
1406419200,Page2,1406475600,2225.0,14
1406419200,Page2,1406475600,2250.0,13
1406419200,Page2,1406475600,2275.0,17
1406419200,Page2,1406475600,2300.0,16
1406419200,Page2,1406475600,2325.0,19
1406419200,Page2,1406475600,2350.0,18
1406419200,Page2,1406475600,2375.0,16
1406419200,Page2,1406475600,2400.0,15
1406419200,Page2,1406475600,2425.0,15
1406419200,Page2,1406475600,2450.0,14
1406419200,Page2,1406475600,2475.0,12
1406419200,Page2,1406475600,2500.0,14
1406419200,Page2,1406475600,2525.0,8
1406419200,Page2,1406475600,2550.0,13
1406419200,Page2,1406475600,2575.0,12
1406419200,Page2,1406475600,2600.0,15
1406419200,Page2,1406475600,2625.0,19
1406419200,Page2,1406475600,2650.0,8
1406419200,Page2,1406475600,2675.0,15
1406419200,Page2,1406475600,2700.0,10
1406419200,Page2,1406475600,2725.0,13
1406419200,Page2,1406475600,2750.0,8
1406419200,Page2,1406475600,2775.0,9
1406419200,Page2,1406475600,2800.0,8
1406419200,Page2,1406475600,2825.0,12
1406419200,Page2,1406475600,2850.0,10
1406419200,Page2,1406475600,2875.0,4
1406419200,Page2,1406475600,2900.0,10
1406419200,Page2,1406475600,2925.0,3
1406419200,Page2,1406475600,2950.0,11
1406419200,Page2,1406475600,2975.0,11
1406419200,Page2,1406475600,3000.0,13
1406419200,Page2,1406475600,3025.0,8
1406419200,Page2,1406475600,3050.0,13
1406419200,Page2,1406475600,3075.0,8
1406419200,Page2,1406475600,3100.0,4
1406419200,Page2,1406475600,3125.0,13
1406419200,Page2,1406475600,3150.0,7
1406419200,Page2,1406475600,3175.0,7
1406419200,Page2,1406475600,3200.0,11
1406419200,Page2,1406475600,3225.0,9
1406419200,Page2,1406475600,3250.0,11
1406419200,Page2,1406475600,3275.0,6
1406419200,Page2,1406475600,3300.0,8
1406419200,Page2,1406475600,3325.0,7
1406419200,Page2,1406475600,3350.0,8
1406419200,Page2,1406475600,3375.0,3
1406419200,Page2,1406475600,3400.0,6
1406419200,Page2,1406475600,3425.0,8
1406419200,Page2,1406475600,3450.0,6
1406419200,Page2,1406475600,3475.0,4
1406419200,Page2,1406475600,3500.0,4
1406419200,Page2,1406475600,3525.0,6
1406419200,Page2,1406475600,3550.0,3
1406419200,Page2,1406475600,3575.0,10
1406419200,Page2,1406475600,3600.0,6
1406419200,Page2,1406475600,3625.0,1
1406419200,Page2,1406475600,3650.0,5
1406419200,Page2,1406475600,3675.0,6
1406419200,Page2,1406475600,3700.0,4
1406419200,Page2,1406475600,3725.0,7
1406419200,Page2,1406475600,3750.0,6
1406419200,Page2,1406475600,3775.0,4
1406419200,Page2,1406475600,3800.0,6
1406419200,Page2,1406475600,3825.0,6
1406419200,Page2,1406475600,3850.0,7
1406419200,Page2,1406475600,3875.0,5
1406419200,Page2,1406475600,3900.0,4
1406419200,Page2,1406475600,3925.0,5
1406419200,Page2,1406475600,3950.0,7
1406419200,Page2,1406475600,3975.0,8
1406419200,Page2,1406475600,4000.0,8
1406419200,Page2,1406475600,4025.0,5
1406419200,Page2,1406475600,4050.0,3
1406419200,Page2,1406475600,4075.0,4
1406419200,Page2,1406475600,4100.0,8
1406419200,Page2,1406475600,4125.0,2
1406419200,Page2,1406475600,4150.0,3
1406419200,Page2,1406475600,4175.0,3
1406419200,Page2,1406475600,4200.0,4
1406419200,Page2,1406475600,4225.0,3
1406419200,Page2,1406475600,4250.0,7
1406419200,Page2,1406475600,4275.0,5
1406419200,Page2,1406475600,4300.0,5
1406419200,Page2,1406475600,4325.0,4
1406419200,Page2,1406475600,4350.0,4
1406419200,Page2,1406475600,4375.0,4
1406419200,Page2,1406475600,4400.0,8
1406419200,Page2,1406475600,4425.0,5
1406419200,Page2,1406475600,4450.0,4
1406419200,Page2,1406475600,4475.0,1
1406419200,Page2,1406475600,4500.0,8
1406419200,Page2,1406475600,4525.0,5
1406419200,Page2,1406475600,4550.0,3
1406419200,Page2,1406475600,4600.0,5
1406419200,Page2,1406475600,4625.0,3
1406419200,Page2,1406475600,4650.0,4
1406419200,Page2,1406475600,4675.0,6
1406419200,Page2,1406475600,4700.0,1
1406419200,Page2,1406475600,4725.0,4
1406419200,Page2,1406475600,4750.0,3
1406419200,Page2,1406475600,4775.0,6
1406419200,Page2,1406475600,4800.0,1
1406419200,Page2,1406475600,4825.0,4
1406419200,Page2,1406475600,4850.0,6
1406419200,Page2,1406475600,4900.0,4
1406419200,Page2,1406475600,4925.0,4
1406419200,Page2,1406475600,4950.0,2
1406419200,Page2,1406475600,4975.0,6
1406419200,Page2,1406475600,5000.0,6
1406419200,Page2,1406475600,5025.0,3
1406419200,Page2,1406475600,5050.0,6
1406419200,Page2,1406475600,5075.0,4
1406419200,Page2,1406475600,5100.0,3
1406419200,Page2,1406475600,5125.0,4
1406419200,Page2,1406475600,5150.0,5
1406419200,Page2,1406475600,5175.0,2
1406419200,Page2,1406475600,5200.0,1
1406419200,Page2,1406475600,5225.0,2
1406419200,Page2,1406475600,5250.0,4
1406419200,Page2,1406475600,5275.0,3
1406419200,Page2,1406475600,5300.0,5
1406419200,Page2,1406475600,5325.0,3
1406419200,Page2,1406475600,5350.0,2
1406419200,Page2,1406475600,5375.0,4
1406419200,Page2,1406475600,5400.0,2
1406419200,Page2,1406475600,5425.0,2
1406419200,Page2,1406475600,5450.0,3
1406419200,Page2,1406475600,5475.0,3
1406419200,Page2,1406475600,5500.0,4
1406419200,Page2,1406475600,5525.0,4
1406419200,Page2,1406475600,5550.0,5
1406419200,Page2,1406475600,5575.0,3
1406419200,Page2,1406475600,5600.0,4
1406419200,Page2,1406475600,5625.0,6
1406419200,Page2,1406475600,5650.0,3
1406419200,Page2,1406475600,5675.0,2
1406419200,Page2,1406475600,5700.0,2
1406419200,Page2,1406475600,5725.0,1
1406419200,Page2,1406475600,5750.0,1
1406419200,Page2,1406475600,5775.0,3
1406419200,Page2,1406475600,5800.0,4
1406419200,Page2,1406475600,5825.0,4
1406419200,Page2,1406475600,5850.0,1
1406419200,Page2,1406475600,5875.0,2
1406419200,Page2,1406475600,5900.0,3
1406419200,Page2,1406475600,5925.0,3
1406419200,Page2,1406475600,5950.0,2
1406419200,Page2,1406475600,5975.0,2
1406419200,Page2,1406475600,6000.0,4
1406419200,Page2,1406475600,6025.0,4
1406419200,Page2,1406475600,6050.0,2
1406419200,Page2,1406475600,6075.0,1
1406419200,Page2,1406475600,6100.0,3
1406419200,Page2,1406475600,6125.0,2
1406419200,Page2,1406475600,6150.0,3
1406419200,Page2,1406475600,6175.0,3
1406419200,Page2,1406475600,6200.0,1
1406419200,Page2,1406475600,6225.0,2
1406419200,Page2,1406475600,6250.0,1
1406419200,Page2,1406475600,6325.0,2
1406419200,Page2,1406475600,6350.0,1
1406419200,Page2,1406475600,6400.0,2
1406419200,Page2,1406475600,6425.0,3
1406419200,Page2,1406475600,6475.0,3
1406419200,Page2,1406475600,6500.0,1
1406419200,Page2,1406475600,6525.0,5
1406419200,Page2,1406475600,6550.0,1
1406419200,Page2,1406475600,6575.0,1
1406419200,Page2,1406475600,6600.0,3
1406419200,Page2,1406475600,6625.0,2
1406419200,Page2,1406475600,6650.0,1
1406419200,Page2,1406475600,6675.0,1
1406419200,Page2,1406475600,6725.0,4
1406419200,Page2,1406475600,6775.0,1
1406419200,Page2,1406475600,6800.0,1
1406419200,Page2,1406475600,6875.0,3
1406419200,Page2,1406475600,6925.0,1
1406419200,Page2,1406475600,6975.0,1
1406419200,Page2,1406475600,7000.0,1
1406419200,Page2,1406475600,7050.0,3
1406419200,Page2,1406475600,7100.0,3
1406419200,Page2,1406475600,7125.0,3
1406419200,Page2,1406475600,7150.0,3
1406419200,Page2,1406475600,7175.0,1
1406419200,Page2,1406475600,7225.0,2
1406419200,Page2,1406475600,7250.0,3
1406419200,Page2,1406475600,7275.0,1
1406419200,Page2,1406475600,7300.0,2
1406419200,Page2,1406475600,7325.0,3
1406419200,Page2,1406475600,7350.0,3
1406419200,Page2,1406475600,7375.0,1
1406419200,Page2,1406475600,7400.0,2
1406419200,Page2,1406475600,7450.0,1
1406419200,Page2,1406475600,7475.0,4
1406419200,Page2,1406475600,7500.0,1
1406419200,Page2,1406475600,7525.0,2
1406419200,Page2,1406475600,7550.0,3
1406419200,Page2,1406475600,7700.0,1
1406419200,Page2,1406475600,7725.0,2
1406419200,Page2,1406475600,7750.0,2
1406419200,Page2,1406475600,7775.0,1
1406419200,Page2,1406475600,7800.0,3
1406419200,Page2,1406475600,7825.0,1
1406419200,Page2,1406475600,7875.0,3
1406419200,Page2,1406475600,7900.0,2
1406419200,Page2,1406475600,7925.0,1
1406419200,Page2,1406475600,7975.0,2
1406419200,Page2,1406475600,8000.0,1
1406419200,Page2,1406475600,8075.0,2
1406419200,Page2,1406475600,8100.0,1
1406419200,Page2,1406475600,8125.0,3
1406419200,Page2,1406475600,8225.0,1
1406419200,Page2,1406475600,8250.0,1
1406419200,Page2,1406475600,8275.0,1
1406419200,Page2,1406475600,8300.0,2
1406419200,Page2,1406475600,8325.0,1
1406419200,Page2,1406475600,8350.0,1
1406419200,Page2,1406475600,8400.0,1
1406419200,Page2,1406475600,8450.0,1
1406419200,Page2,1406475600,8475.0,1
1406419200,Page2,1406475600,8500.0,2
1406419200,Page2,1406475600,8525.0,3
1406419200,Page2,1406475600,8550.0,1
1406419200,Page2,1406475600,8625.0,1
1406419200,Page2,1406475600,8650.0,2
1406419200,Page2,1406475600,8675.0,1
1406419200,Page2,1406475600,8700.0,1
1406419200,Page2,1406475600,8725.0,2
1406419200,Page2,1406475600,8800.0,1
1406419200,Page2,1406475600,8825.0,2
1406419200,Page2,1406475600,8850.0,3
1406419200,Page2,1406475600,8875.0,2
1406419200,Page2,1406475600,8900.0,1
1406419200,Page2,1406475600,8925.0,1
1406419200,Page2,1406475600,9000.0,1
1406419200,Page2,1406475600,9100.0,1
1406419200,Page2,1406475600,9125.0,1
1406419200,Page2,1406475600,9175.0,1
1406419200,Page2,1406475600,9200.0,2
1406419200,Page2,1406475600,9225.0,1
1406419200,Page2,1406475600,9275.0,1
1406419200,Page2,1406475600,9350.0,1
1406419200,Page2,1406475600,9400.0,1
1406419200,Page2,1406475600,9450.0,2
1406419200,Page2,1406475600,9550.0,1
1406419200,Page2,1406475600,9600.0,1
1406419200,Page2,1406475600,9625.0,1
1406419200,Page2,1406475600,9700.0,2
1406419200,Page2,1406475600,9725.0,2
1406419200,Page2,1406475600,9800.0,1
1406419200,Page2,1406475600,9825.0,1
1406419200,Page2,1406475600,9875.0,1
1406419200,Page2,1406475600,9950.0,1
1406419200,Page2,1406475600,10000.0,99
1406419200,Page2,1406475900,200.0,1
1406419200,Page2,1406475900,250.0,4
1406419200,Page2,1406475900,275.0,1
1406419200,Page2,1406475900,300.0,3
1406419200,Page2,1406475900,325.0,4
1406419200,Page2,1406475900,350.0,5
1406419200,Page2,1406475900,375.0,2
1406419200,Page2,1406475900,400.0,5
1406419200,Page2,1406475900,425.0,7
1406419200,Page2,1406475900,450.0,7
1406419200,Page2,1406475900,475.0,3
1406419200,Page2,1406475900,500.0,3
1406419200,Page2,1406475900,525.0,2
1406419200,Page2,1406475900,550.0,6
1406419200,Page2,1406475900,575.0,7
1406419200,Page2,1406475900,600.0,11
1406419200,Page2,1406475900,625.0,10
1406419200,Page2,1406475900,650.0,13
1406419200,Page2,1406475900,675.0,5
1406419200,Page2,1406475900,700.0,15
1406419200,Page2,1406475900,725.0,17
1406419200,Page2,1406475900,750.0,10
1406419200,Page2,1406475900,775.0,22
1406419200,Page2,1406475900,800.0,24
1406419200,Page2,1406475900,825.0,25
1406419200,Page2,1406475900,850.0,24
1406419200,Page2,1406475900,875.0,24
1406419200,Page2,1406475900,900.0,25
1406419200,Page2,1406475900,925.0,33
1406419200,Page2,1406475900,950.0,24
1406419200,Page2,1406475900,975.0,34
1406419200,Page2,1406475900,1000.0,23
1406419200,Page2,1406475900,1025.0,35
1406419200,Page2,1406475900,1050.0,27
1406419200,Page2,1406475900,1075.0,20
1406419200,Page2,1406475900,1100.0,34
1406419200,Page2,1406475900,1125.0,39
1406419200,Page2,1406475900,1150.0,29
1406419200,Page2,1406475900,1175.0,40
1406419200,Page2,1406475900,1200.0,25
1406419200,Page2,1406475900,1225.0,32
1406419200,Page2,1406475900,1250.0,29
1406419200,Page2,1406475900,1275.0,27
1406419200,Page2,1406475900,1300.0,27
1406419200,Page2,1406475900,1325.0,29
1406419200,Page2,1406475900,1350.0,21
1406419200,Page2,1406475900,1375.0,20
1406419200,Page2,1406475900,1400.0,36
1406419200,Page2,1406475900,1425.0,26
1406419200,Page2,1406475900,1450.0,31
1406419200,Page2,1406475900,1475.0,31
1406419200,Page2,1406475900,1500.0,27
1406419200,Page2,1406475900,1525.0,25
1406419200,Page2,1406475900,1550.0,18
1406419200,Page2,1406475900,1575.0,14
1406419200,Page2,1406475900,1600.0,21
1406419200,Page2,1406475900,1625.0,27
1406419200,Page2,1406475900,1650.0,10
1406419200,Page2,1406475900,1675.0,28
1406419200,Page2,1406475900,1700.0,23
1406419200,Page2,1406475900,1725.0,31
1406419200,Page2,1406475900,1750.0,14
1406419200,Page2,1406475900,1775.0,24
1406419200,Page2,1406475900,1800.0,17
1406419200,Page2,1406475900,1825.0,23
1406419200,Page2,1406475900,1850.0,14
1406419200,Page2,1406475900,1875.0,23
1406419200,Page2,1406475900,1900.0,19
1406419200,Page2,1406475900,1925.0,21
1406419200,Page2,1406475900,1950.0,21
1406419200,Page2,1406475900,1975.0,18
1406419200,Page2,1406475900,2000.0,17
1406419200,Page2,1406475900,2025.0,16
1406419200,Page2,1406475900,2050.0,16
1406419200,Page2,1406475900,2075.0,16
1406419200,Page2,1406475900,2100.0,18
1406419200,Page2,1406475900,2125.0,15
1406419200,Page2,1406475900,2150.0,21
1406419200,Page2,1406475900,2175.0,11
1406419200,Page2,1406475900,2200.0,18
1406419200,Page2,1406475900,2225.0,21
1406419200,Page2,1406475900,2250.0,20
1406419200,Page2,1406475900,2275.0,22
1406419200,Page2,1406475900,2300.0,17
1406419200,Page2,1406475900,2325.0,14
1406419200,Page2,1406475900,2350.0,15
1406419200,Page2,1406475900,2375.0,11
1406419200,Page2,1406475900,2400.0,18
1406419200,Page2,1406475900,2425.0,16
1406419200,Page2,1406475900,2450.0,13
1406419200,Page2,1406475900,2475.0,16
1406419200,Page2,1406475900,2500.0,19
1406419200,Page2,1406475900,2525.0,15
1406419200,Page2,1406475900,2550.0,13
1406419200,Page2,1406475900,2575.0,10
1406419200,Page2,1406475900,2600.0,17
1406419200,Page2,1406475900,2625.0,9
1406419200,Page2,1406475900,2650.0,12
1406419200,Page2,1406475900,2675.0,11
1406419200,Page2,1406475900,2700.0,9
1406419200,Page2,1406475900,2725.0,12
1406419200,Page2,1406475900,2750.0,11
1406419200,Page2,1406475900,2775.0,16
1406419200,Page2,1406475900,2800.0,10
1406419200,Page2,1406475900,2825.0,11
1406419200,Page2,1406475900,2850.0,12
1406419200,Page2,1406475900,2875.0,7
1406419200,Page2,1406475900,2900.0,9
1406419200,Page2,1406475900,2925.0,12
1406419200,Page2,1406475900,2950.0,10
1406419200,Page2,1406475900,2975.0,11
1406419200,Page2,1406475900,3000.0,4
1406419200,Page2,1406475900,3025.0,9
1406419200,Page2,1406475900,3050.0,10
1406419200,Page2,1406475900,3075.0,9
1406419200,Page2,1406475900,3100.0,9
1406419200,Page2,1406475900,3125.0,9
1406419200,Page2,1406475900,3150.0,7
1406419200,Page2,1406475900,3175.0,7
1406419200,Page2,1406475900,3200.0,12
1406419200,Page2,1406475900,3225.0,6
1406419200,Page2,1406475900,3250.0,6
1406419200,Page2,1406475900,3275.0,11
1406419200,Page2,1406475900,3300.0,10
1406419200,Page2,1406475900,3325.0,8
1406419200,Page2,1406475900,3350.0,5
1406419200,Page2,1406475900,3375.0,9
1406419200,Page2,1406475900,3400.0,10
1406419200,Page2,1406475900,3425.0,12
1406419200,Page2,1406475900,3450.0,6
1406419200,Page2,1406475900,3475.0,11
1406419200,Page2,1406475900,3500.0,2
1406419200,Page2,1406475900,3525.0,10
1406419200,Page2,1406475900,3550.0,12
1406419200,Page2,1406475900,3575.0,5
1406419200,Page2,1406475900,3600.0,2
1406419200,Page2,1406475900,3625.0,8
1406419200,Page2,1406475900,3650.0,6
1406419200,Page2,1406475900,3675.0,6
1406419200,Page2,1406475900,3700.0,13
1406419200,Page2,1406475900,3725.0,5
1406419200,Page2,1406475900,3750.0,4
1406419200,Page2,1406475900,3775.0,10
1406419200,Page2,1406475900,3800.0,7
1406419200,Page2,1406475900,3825.0,3
1406419200,Page2,1406475900,3850.0,9
1406419200,Page2,1406475900,3875.0,10
1406419200,Page2,1406475900,3900.0,2
1406419200,Page2,1406475900,3925.0,9
1406419200,Page2,1406475900,3950.0,5
1406419200,Page2,1406475900,3975.0,6
1406419200,Page2,1406475900,4000.0,4
1406419200,Page2,1406475900,4025.0,7
1406419200,Page2,1406475900,4050.0,4
1406419200,Page2,1406475900,4075.0,3
1406419200,Page2,1406475900,4100.0,13
1406419200,Page2,1406475900,4125.0,3
1406419200,Page2,1406475900,4150.0,10
1406419200,Page2,1406475900,4175.0,7
1406419200,Page2,1406475900,4200.0,9
1406419200,Page2,1406475900,4225.0,4
1406419200,Page2,1406475900,4250.0,6
1406419200,Page2,1406475900,4275.0,2
1406419200,Page2,1406475900,4300.0,6
1406419200,Page2,1406475900,4325.0,6
1406419200,Page2,1406475900,4350.0,7
1406419200,Page2,1406475900,4400.0,5
1406419200,Page2,1406475900,4425.0,4
1406419200,Page2,1406475900,4450.0,3
1406419200,Page2,1406475900,4475.0,3
1406419200,Page2,1406475900,4500.0,7
1406419200,Page2,1406475900,4525.0,2
1406419200,Page2,1406475900,4550.0,2
1406419200,Page2,1406475900,4575.0,5
1406419200,Page2,1406475900,4600.0,5
1406419200,Page2,1406475900,4625.0,10
1406419200,Page2,1406475900,4675.0,7
1406419200,Page2,1406475900,4700.0,2
1406419200,Page2,1406475900,4725.0,4
1406419200,Page2,1406475900,4750.0,3
1406419200,Page2,1406475900,4775.0,3
1406419200,Page2,1406475900,4800.0,3
1406419200,Page2,1406475900,4825.0,5
1406419200,Page2,1406475900,4850.0,8
1406419200,Page2,1406475900,4875.0,5
1406419200,Page2,1406475900,4900.0,4
1406419200,Page2,1406475900,4925.0,6
1406419200,Page2,1406475900,4950.0,6
1406419200,Page2,1406475900,4975.0,5
1406419200,Page2,1406475900,5000.0,2
1406419200,Page2,1406475900,5025.0,4
1406419200,Page2,1406475900,5050.0,3
1406419200,Page2,1406475900,5075.0,3
1406419200,Page2,1406475900,5100.0,2
1406419200,Page2,1406475900,5125.0,2
1406419200,Page2,1406475900,5150.0,3
1406419200,Page2,1406475900,5175.0,2
1406419200,Page2,1406475900,5200.0,3
1406419200,Page2,1406475900,5225.0,7
1406419200,Page2,1406475900,5250.0,3
1406419200,Page2,1406475900,5275.0,5
1406419200,Page2,1406475900,5300.0,3
1406419200,Page2,1406475900,5325.0,3
1406419200,Page2,1406475900,5350.0,8
1406419200,Page2,1406475900,5375.0,3
1406419200,Page2,1406475900,5400.0,1
1406419200,Page2,1406475900,5425.0,5
1406419200,Page2,1406475900,5450.0,3
1406419200,Page2,1406475900,5475.0,3
1406419200,Page2,1406475900,5500.0,3
1406419200,Page2,1406475900,5525.0,1
1406419200,Page2,1406475900,5550.0,4
1406419200,Page2,1406475900,5575.0,2
1406419200,Page2,1406475900,5600.0,4
1406419200,Page2,1406475900,5625.0,3
1406419200,Page2,1406475900,5650.0,4
1406419200,Page2,1406475900,5675.0,1
1406419200,Page2,1406475900,5700.0,3
1406419200,Page2,1406475900,5725.0,4
1406419200,Page2,1406475900,5750.0,2
1406419200,Page2,1406475900,5775.0,2
1406419200,Page2,1406475900,5800.0,2
1406419200,Page2,1406475900,5825.0,2
1406419200,Page2,1406475900,5850.0,2
